wv,Brown,Green,Crypt,CyanB,CyanR,Cocco,PhyC1
952,0.222538044862836,0.222328244266365,0.194166666658868,0.232999999992236,0.232999999993196,0.415375816670728,0.114510645801585
953,0.222508309134478,0.222328244266933,0.194166666659392,0.232999999992758,0.232999999993653,0.415097341603094,0.114419318384703
954,0.222478573362675,0.222328244267462,0.19416666665988,0.232999999993244,0.23299999999408,0.414819350633352,0.11432815685555
955,0.222448908289803,0.222328244267955,0.194166666660336,0.232999999993698,0.232999999994477,0.414541831213477,0.114237152277613
956,0.222419243177243,0.222328244268414,0.19416666666076,0.23299999999412,0.232999999994847,0.414264787561935,0.114146306378537
957,0.222389647380684,0.222328244268842,0.194166666661155,0.232999999994513,0.232999999995192,0.413988223992276,0.114055610478017
958,0.222360051547868,0.222328244269241,0.194166666661524,0.23299999999488,0.232999999995513,0.4137121280991,0.113965066047488
959,0.222330525248314,0.222328244269613,0.194166666661867,0.232999999995222,0.232999999995813,0.413436504053146,0.113874682924094
960,0.222300998915637,0.22232824426996,0.194166666662188,0.232999999995541,0.232999999996092,0.413161356118864,0.113784480719578
961,0.222271542351131,0.222328244270283,0.194166666662486,0.232999999995839,0.232999999996353,0.412886672031417,0.113694451395707
962,0.222242085756365,0.222328244270585,0.194166666662765,0.232999999996116,0.232999999996596,0.412612455914503,0.113604596113825
963,0.222212697572882,0.222328244270866,0.194166666663024,0.232999999996374,0.232999999996822,0.412338711984182,0.113514907056724
964,0.222183309361757,0.222328244271128,0.194166666663266,0.232999999996615,0.232999999997034,0.412065428114157,0.113425385164724
965,0.222153989774311,0.222328244271372,0.194166666663492,0.23299999999684,0.232999999997231,0.41179260838176,0.113336022831018
966,0.222124670161613,0.2223282442716,0.194166666663703,0.23299999999705,0.232999999997414,0.411520256955357,0.113246820785526
967,0.222095419402252,0.222328244271813,0.194166666663899,0.232999999997245,0.232999999997586,0.411248361845205,0.113157771621733
968,0.222066168619821,0.222328244272011,0.194166666664082,0.232999999997427,0.232999999997745,0.41097692708293,0.113068875869266
969,0.222036985359401,0.222328244272196,0.194166666664253,0.232999999997598,0.232999999997895,0.410705956789892,0.112980126312278
970,0.222007802077905,0.222328244272369,0.194166666664413,0.232999999997756,0.232999999998034,0.410435439110945,0.112891523289728
971,0.221978686526243,0.22232824427253,0.194166666664562,0.232999999997904,0.232999999998164,0.410165378032662,0.112803077203939
972,0.221949570955328,0.22232824427268,0.1941666666647,0.232999999998043,0.232999999998285,0.40989577763007,0.112714805753312
973,0.221920523338936,0.22232824427282,0.19416666666483,0.232999999998172,0.232999999998398,0.4096266261807,0.112626702232725
974,0.221891475704956,0.222328244272951,0.194166666664951,0.232999999998292,0.232999999998503,0.409357927626712,0.112538766783271
975,0.221862494719226,0.222328244273074,0.194166666665064,0.232999999998404,0.232999999998602,0.409089685997462,0.112450992864312
976,0.221833513717428,0.222328244273188,0.194166666665169,0.232999999998509,0.232999999998693,0.40882188970127,0.112363380452458
977,0.221804599567367,0.222328244273294,0.194166666665267,0.232999999998607,0.232999999998779,0.408554542636513,0.11227592316365
978,0.221775685402628,0.222328244273393,0.194166666665359,0.232999999998698,0.232999999998859,0.408287648787526,0.112188620817921
979,0.221746838309593,0.222328244273486,0.194166666665445,0.232999999998783,0.232999999998934,0.408021196691564,0.112101467180264
